Numeri,reali,e,numeri,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADJ,CCONJ,NOUN,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espressioni,condizionali,e,connettivi,logici.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADJ,CCONJ,NOUN,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L'utilizzo,dell'enunciato,if,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
significato,di,complessità,di,un,algoritmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADP,NOUN,ADP,DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
algoritmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nessuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primi,passi,in,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADJ,NOUN,ADP,PROPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nessuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,cicli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
While,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Input,int,str",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cicli,While,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,cicli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
descrizione,di,alcune,funzioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADP,ADJ,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
come,capire,quale,algoritmo,è,il,migliore,leggendo,solamemte,il,codice,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,PRON,NOUN,AUX,DET,ADJ,VERB,ADV,DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,
il,primo,dei,due,esercizi,proposti,verso,la,fine,della,lezione,,,,,,,,,,,,,,,,,,,,,,,,
DET,ADJ,ADP,ADJ,NOUN,VERB,ADV,DET,NOUN,ADP,NOUN,,,,,,,,,,,,,,,,,,,,,,,,
"Condizioni,","if,","else,","and,","or,",logica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,X,X,X,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saperle,usare,correttamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,VERB,ADV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il,motivo,per,quale,il,computatore,da,come,risultato,434.999994,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,ADP,PRON,DET,NOUN,ADP,ADV,NOUN,NUM,,,,,,,,,,,,,,,,,,,,,,,,,
Logica,e,Rappresentazione,dei,numeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,CCONJ,NOUN,ADP,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La,logica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nessuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Logica,","dimostrazioni,",CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nessuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algoritmo,"vitale,",macchina,di,von,"Neumann,","sintassi,",numeri,reali,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADJ,NOUN,ADP,PROPN,PROPN,NOUN,NOUN,ADJ,,,,,,,,,,,,,,,,,,,,,,,,,,
Come,funziona,la,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come,implicare,tutti,gli,argomenti,nella,codifica,in,python,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,ADJ,DET,NOUN,ADO,NOUN,ADP,PROPN,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciclo,for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciclo,for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultimo,esercizio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADJ,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cicli,for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non,ho,capito,gli,ultimi,esercizi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,AUX,VERB,DET,ADJ,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciclo,"for,",utilizzo,e,vari,esempi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,X,VERB,CCONJ,ADJ,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,cicli,innestati,e,"""l'end""",della,funzione,print,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,ADJ,CCONJ,X,ADP,NOUN,X,,,,,,,,,,,,,,,,,,,,,,,,,,,
Il,perché,nell'esercizio,il,ciclo,stampava,per,colonne,e,poi,per,righe,e,i,cicli,innestati,negli,esercizi,,,,,,,,,,,,,,,,,
DET,NOUN,NOUN,DET,NOUN,VERB,ADP,NOUN,CCONJ,ADV,ADO,NOUN,CCONJ,DET,NOUN,ADJ,ADP,NOUN,,,,,,,,,,,,,,,,,
Funzioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Codice,per,scrivere,il,tappeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,ADP,VERB,DET,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come,ha,potuto,notare,oggi,se,ci,chiede,di,svolgere,un,esercizio,da,soli,non,siamo,in,grado...,C'è,qualcosa,che,non,va!,I,concetti,spiegati,sono,abbastanza,chiari,ma,applicarli,è,un,altro,conto
ADV,AUX,VERB,VERB,ADV,SCONJ,PRON,VERB,ADP,VERB,DET,NOUN,ADP,NOUN,ADV,VERB,ADP,NOUN,AUX,PRON,PRON,ADV,VERB,DET,NOUN,ADJ,AUX,ADV,ADJ,CCONJ,VERB,AUX,DET,PRON,NOUN
Esercitazione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tutto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
